1.095062	0.000000	5.862415	0.889300	1.345808	0.403742	
1.091688	0.000000	5.799812	0.889300	0.742351	0.261900	
1.087750	0.000000	5.765493	0.891325	0.204156	0.079941	
1.086625	0.000000	5.692794	0.901450	1.214544	0.142006	
1.084375	0.000000	5.655181	0.904825	1.591134	0.477340	
1.080438	0.000000	5.619075	0.904150	1.049873	0.437126	
1.075938	0.000000	5.530943	0.906175	0.271304	0.101514	
1.073125	0.000000	5.479982	0.916300	1.218959	0.202963	
1.070875	0.000000	5.364772	0.921025	1.691728	0.507519	
1.068063	0.000000	5.296595	0.920350	1.217729	0.446442	
1.064687	0.000000	5.142126	0.922375	0.341692	0.243859	
1.061875	0.000000	5.062189	0.933175	1.289296	0.285332	
1.059062	0.000000	4.971549	0.939250	1.897093	0.557437	
1.055688	0.000000	4.772864	0.935200	1.350389	1.121131	
1.053437	0.000000	4.666057	0.931150	0.202439	1.164470	
1.050625	0.000000	4.445889	0.932500	0.134446	0.882043	
1.048375	0.000000	4.326647	0.941275	1.014062	0.817140	
1.045000	0.000000	4.084732	0.950050	1.889420	0.964840	
1.042750	0.000000	3.955370	0.949375	1.555271	1.493445	
1.042187	0.000000	3.822479	0.948025	0.472420	1.589012	
1.039375	0.000000	3.551150	0.948700	0.067522	1.318742	
1.037125	0.000000	3.420290	0.956125	0.807044	1.178349	
1.036000	0.000000	3.138123	0.967600	1.953307	1.415401	
1.034875	0.000000	2.995561	0.968275	1.820455	1.689693	
1.033750	0.000000	2.720055	0.965575	0.744877	1.894287	
1.032625	0.000000	2.577353	0.966250	0.067687	1.682852	
1.031500	0.000000	2.436258	0.974350	0.877443	1.540270	
1.029250	0.000000	2.164836	0.984475	1.887313	1.692507	
1.027562	0.000000	2.027659	0.985825	1.820015	1.957628	
1.025875	0.000000	1.761232	0.984475	0.812329	2.203815	
1.025313	0.000000	1.632330	0.985150	0.069932	2.055807	
1.024187	0.000000	1.393630	0.992575	0.811477	1.892040	
1.022500	0.000000	1.275109	1.004725	2.027505	1.986784	
1.020250	0.000000	1.161141	1.006075	2.092618	2.302046	
1.018563	0.000000	0.950488	1.003375	1.011947	2.707983	
1.018000	0.000000	0.847572	1.004050	0.134446	2.594799	
1.016875	0.000000	0.653289	1.010800	0.742773	2.295100	
1.015188	0.000000	0.566643	1.020925	1.756023	2.372432	
1.014063	0.000000	0.393576	1.022275	1.688442	2.583888	
1.012938	0.000000	0.311801	1.022275	0.675983	2.791332	
1.012938	0.000000	0.163123	1.022950	0.067632	2.691646	
1.012938	0.000000	0.091791	1.029700	0.742644	2.379837	
1.012938	0.000000	0.023301	1.039150	1.685962	2.463974	
1.012938	0.000000	0.000000	1.038475	1.552798	2.891182	
1.011812	0.000000	0.000000	1.037800	0.540611	2.963661	
1.010687	0.000000	0.000000	1.037800	0.000000	2.851948	
1.009562	0.000000	0.000000	1.041850	0.404302	2.519553	
1.009562	0.000000	0.000000	1.046575	0.877925	2.462827	
1.009562	0.000000	0.000000	1.047250	0.877680	2.523688	
1.009562	0.000000	0.000000	1.047250	0.337480	2.554920	
1.009562	0.000000	0.000000	1.047250	0.000000	2.331516	
1.009562	0.000000	0.000000	1.047250	0.000000	2.205173	
1.010125	0.055682	0.000000	1.047250	0.000000	2.049674	
1.012938	0.338487	0.050993	1.047250	0.000000	1.783751	
1.015188	0.563565	0.169069	1.047250	0.000000	1.670505	
1.015750	0.506309	0.169259	1.045900	0.000000	1.484834	
1.019125	0.562828	0.152328	1.041850	0.000000	1.404749	
1.024750	0.955351	0.388388	1.038475	0.000000	1.270385	
1.025875	0.956459	0.649623	1.036450	0.000000	1.217607	
1.025875	0.563980	1.015808	1.033750	0.000000	1.165588	
1.025875	0.056406	1.039460	1.027675	0.000000	1.080897	
1.027562	0.166318	1.032119	1.022275	0.000000	1.037309	
1.034312	0.839663	1.168242	1.018900	0.000000	0.951779	
1.038250	1.234850	1.408386	1.013500	0.000000	0.903072	
1.038250	0.843662	1.899226	1.008100	0.000000	0.799299	
1.038250	0.227870	1.998168	1.004050	0.000000	0.740804	
1.040500	0.226786	2.032962	1.000000	0.000000	0.683058	
1.046125	0.790866	2.119404	0.995275	0.000000	0.550527	
1.050063	1.184482	2.315844	0.989875	0.000000	0.478728	
1.050625	0.842549	2.794268	0.985150	0.000000	0.335350	
1.051188	0.224561	2.904554	0.980425	0.000000	0.255986	
1.055688	0.508727	2.996183	0.976375	0.000000	0.092668	
1.061875	1.126123	3.145223	0.973675	0.000000	0.011766	
1.063000	1.066304	3.630285	0.971650	0.000000	0.000000	
1.063000	0.505914	3.771977	0.967600	0.000000	0.000000	
1.065250	0.224665	3.805825	0.960850	0.000000	0.000000	
1.070875	0.787301	3.938651	0.954775	0.000000	0.000000	
1.074250	1.071422	4.122536	0.950050	0.000000	0.000000	
1.074250	0.734135	4.501387	0.944650	0.000000	0.000000	
1.074813	0.226521	4.557325	0.938575	0.000000	0.000000	
1.078750	0.449958	4.606090	0.934525	0.000000	0.000000	
1.082687	0.844131	4.727284	0.931150	0.000000	0.000000	
1.084375	0.846118	4.888060	0.926425	0.000000	0.000000	
1.084375	0.397352	5.108268	0.922375	0.000000	0.000000	
1.086625	0.305218	5.148884	0.920350	0.000000	0.000000	
1.088875	0.386031	5.187151	0.917650	0.000000	0.000000	
1.089437	0.443204	5.216369	0.913600	0.000000	0.000000	
1.091688	0.447896	5.299938	0.910900	0.000000	0.000000	
1.094500	0.506163	5.380054	0.908200	0.000000	0.000000	
1.095625	0.561967	5.566933	0.904825	0.000000	0.000000	
1.096187	0.337517	5.647230	0.901450	0.000000	0.000000	
1.097875	0.279914	5.712973	0.898750	0.000000	0.000000	
1.099563	0.337619	5.766963	0.896725	0.000000	0.000000	
1.100688	0.397265	5.810957	0.894025	0.000000	0.000000	
1.101812	0.340740	5.893210	0.891325	0.000000	0.000000	
1.103500	0.343993	5.937587	0.888625	0.000000	0.000000	
1.105750	0.416877	6.079153	0.885925	0.000000	0.000000	
1.107437	0.470651	6.170826	0.882550	0.000000	0.000000	
1.108000	0.299152	6.264961	0.879850	0.000000	0.000000	
1.110250	0.391564	6.332078	0.877825	0.000000	0.000000	
1.111375	0.393901	6.398487	0.875800	0.000000	0.000000	
